code,region,Description,to_AIS98,from_AIS98   ,FCI
711000.3,extremity,"Amputation [traumatic], partial or complete between shoulder and hand, but NFS as to specific anatomical sites",711000.3,711000.3,2
711001.4,extremity,"Amputation [traumatic], partial or complete, at shoulder",711000.3,NONE      ,1
711002.4,extremity,"Amputation [traumatic], partial or complete, at or above elbow, below shoulder",711000.3,NONE      ,1
711003.3,extremity,"Amputation [traumatic], partial or complete, below elbow, at or above wrist",711000.3,NONE      ,1
711004.2,extremity,"Amputation [traumatic], partial or complete, hand",711000.3,NONE      ,2
711005.2,extremity,"Amputation [traumatic], partial or complete, thumb",752402.2,NONE      ,2
711006.1,extremity,"Amputation [traumatic], partial or complete, other fingers, single or multiple",752402.2,752402.2,4
711010.5,extremity,"Amputation [traumatic], partial or complete, at shoulder, bilateral",711000.3,NONE      ,1
711012.5,extremity,"Amputation [traumatic], partial or complete, at or above elbow, below shoulder, bilateral",711000.3,NONE      ,1
712000.2,extremity,"Compartment syndrome, upper extremity, from trauma to soft tissue only, not involving fracture or massive destruction of bone or other anatomical structures NFS",715000.2,715000.2,          
712001.2,extremity,"Compartment syndrome from trauma to soft tissue only, not involving fracture or massive destruction of bone or other anatomical structures, arm NFS",715000.2,NONE      ,5
712002.2,extremity,"Compartment syndrome from trauma to soft tissue only, not involving fracture or massive destruction of bone or other anatomical structures, arm, no muscle loss",715000.2,NONE      ,5
712003.3,extremity,"Compartment syndrome from trauma to soft tissue only, not involving fracture or massive destruction of bone or other anatomical structures, arm, with muscle loss",715000.2,NONE      ,3
712004.2,extremity,"Compartment syndrome from trauma to soft tissue only, not involving fracture or massive destruction of bone or other anatomical structures, forearm",715000.2,NONE      ,5
712005.2,extremity,"Compartment syndrome from trauma to soft tissue only, not involving fracture or massive destruction of bone or other anatomical structures, forearm, no muscle loss",715000.2,NONE      ,5
712006.2,extremity,"Compartment syndrome from trauma to soft tissue only, not involving fracture or massive destruction of bone or other anatomical structures, forearm, with muscle loss",715000.2,NONE      ,3
712007.2,extremity,"Compartment syndrome from trauma to soft tissue only, not involving fracture or massive destruction of bone or other anatomical structures, hand",715000.2,NONE      ,4
712008.2,extremity,"Compartment syndrome from trauma to soft tissue only, not involving fracture or massive destruction of bone or other anatomical structures, hand, no muscle loss",715000.2,NONE      ,4
712009.2,extremity,"Compartment syndrome from trauma to soft tissue only, not involving fracture or massive destruction of bone or other anatomical structures, hand, with muscle loss",715000.2,NONE      ,4
713000.2,extremity,"Crush injury to limb between shoulder and wrist, but NFS as to specific anatomical sites",713000.3,713000.3,4
713001.4,extremity,"Crush injury, at shoulder",713000.3,NONE      ,2
713002.4,extremity,"Crush injury, at or above elbow, below shoulder",713000.3,NONE      ,2
713003.3,extremity,"Crush injury, below elbow, at or above wrist",713000.3,NONE      ,4
713004.2,extremity,"Crush injury, hand, partial or complete",713000.3,NONE      ,4
713005.2,extremity,"Crush injury, thumb",752406.2,NONE      ,4
713006.1,extremity,"Crush injury, non-thumb finger, single or multiple",752406.2,752406.2,4
714000.2,external,"Degloving injury, upper extremity, NFS as to specific anatomical site",NONE      ,NONE      ,4
714001.3,external,"Degloving injury, entire upper extremity",714006.3,714006.3,4
714002.2,external,"Degloving injury, arm or forearm, including elbow",714002.2,714002.2,5
714003.2,external,"Degloving injury, wrist or hand",714006.3,714006.3,4
714004.2,external,"Degloving injury, finger, single or multiple",714004.2,714004.2,4
716000.1,external,"Penetrating injury, upper extremity, NFS as to specific anatomical site",716000.1,716000.1,5
716002.1,external,"Penetrating injury, upper extremity, NFS as to specific anatomical site, superficial; minor",716002.1,716002.1,5
716004.2,external,"Penetrating injury, upper extremity, NFS as to specific anatomical site, with tissue loss >25cm2",716004.2,716004.2,3
716006.3,external,"Penetrating injury, upper extremity, NFS as to specific anatomical site, with blood loss >20% by volume",716006.3,716006.3,5
716010.1,external,Penetrating injury at shoulder NFS as to severity,716000.1,NONE      ,5
716011.1,external,"Penetrating injury at shoulder, superficial; minor",716002.1,NONE      ,5
716012.2,external,"Penetrating injury at shoulder, with tissue loss >25cm2",716004.2,NONE      ,3
716013.3,external,"Penetrating injury at shoulder, with blood loss >20% by volume",716006.3,NONE      ,5
716014.1,external,"Penetrating injury at or above elbow, below shoulder NFS as to severity",716000.1,NONE      ,5
716015.1,external,"Penetrating injury at or above elbow, below shoulder, superficial; minor",716002.1,NONE      ,5
716016.2,external,"Penetrating injury at or above elbow, below shoulder, with tissue loss >25cm2",716004.2,NONE      ,2
716017.3,external,"Penetrating injury at or above elbow, below shoulder, with blood loss >20% by volume",716006.3,NONE      ,5
716018.1,external,"Penetrating injury below elbow, at or above wrist NFS as to severity",716000.1,NONE      ,5
716019.1,external,"Penetrating injury below elbow, at or above wrist, superficial; minor",716002.1,NONE      ,5
716020.2,external,"Penetrating injury below elbow, at or above wrist, with tissue loss >25cm2",716004.2,NONE      ,3
716022.1,external,"Penetrating injury hand, partial or complete NFS as to severity",716000.1,NONE      ,5
716023.1,external,"Penetrating injury hand, partial or complete, superficial; minor",716002.1,NONE      ,5
716024.2,external,"Penetrating injury hand, partial or complete, with tissue loss >25cm2",716004.2,NONE      ,3
716026.1,external,Penetrating injury thumb NFS as to severity,716000.1,NONE      ,5
716027.1,external,"Penetrating injury, thumb, superficial; minor",716002.1,NONE      ,5
716028.2,external,"Penetrating injury, thumb, with tissue loss >25cm2",716004.2,NONE      ,2
716030.1,external,Penetrating injury non-thumb finger NFS as to severity,716000.1,NONE      ,5
716031.1,external,"Penetrating injury, non-thumb finger, superficial; minor",716002.1,NONE      ,5
716032.2,external,"Penetrating injury, non-thumb finger, with tissue loss >25cm2",716004.2,NONE      ,4
720099.9,extremity,"Vascular injury, upper extremity, NFS",NONE      ,NONE      ,          
720202.2,extremity,"Axillary artery, intimal tear, no disruption",720202.2,720202.2,5
720204.2,extremity,"Axillary artery, laceration; perforation; puncture NFS",720204.2,720204.2,5
720206.2,extremity,"Axillary artery, laceration; perforation; puncture, minor; superficial; incomplete circumferential involvement; blood loss <=20% by volume",720206.2,720206.2,5
720208.3,extremity,"Axillary artery, laceration; perforation; puncture, major; rupture; transection; segmental loss; blood loss >20% by volume",720208.3,720208.3,5
720299.2,extremity,Axillary artery injury NFS,720299.2,720299.2,5
720402.2,extremity,"Axillary vein, laceration; perforation; puncture NFS",720402.2,720402.2,5
720404.2,extremity,"Axillary vein, laceration; perforation; puncture, minor; superficial; incomplete circumferential involvement; blood loss <=20% by volume",720404.2,720404.2,5
720406.3,extremity,"Axillary vein, laceration; perforation; puncture, major; rupture; transection; segmental loss; blood loss >20% by volume",720406.3,720406.3,5
720499.2,extremity,Axillary vein injury NFS,720499.2,720499.2,5
720602.2,extremity,"Brachial artery, intimal tear, no disruption",720602.2,720602.2,5
720604.2,extremity,"Brachial artery, laceration; puncture; perforation NFS",720604.2,720604.2,5
720606.2,extremity,"Brachial artery, laceration; puncture; perforation, minor; superficial; incomplete circumferential involvement; blood loss <=20% by volume",720606.2,720606.2,5
720608.3,extremity,"Brachial artery, laceration; puncture; perforation, major; rupture; transection; segmental loss; blood loss >20% by volume",720608.3,720608.3,5
720699.2,extremity,Brachial artery injury NFS,720699.2,720699.2,5
720802.1,extremity,"Brachial vein, laceration; perforation; puncture NFS",720802.1,720802.1,5
720804.1,extremity,"Brachial vein, laceration; perforation; puncture, minor; superficial; incomplete circumferential involvement; blood loss <=20% by volume",720804.1,720804.1,5
720806.3,extremity,"Brachial vein, laceration; perforation; puncture, major; rupture; transection; segmental loss; blood loss >20% by volume",720806.3,720806.3,5
720899.1,extremity,Brachial vein injury NFS,720899.1,720899.1,5
721002.1,extremity,"Other named arteries, upper extremity, [e.g. radial, ulnar], intimal tear, no disruption",721002.1,721002.1,5
721004.1,extremity,"Other named arteries, upper extremity, [e.g. radial, ulnar], laceration; perforation; puncture NFS",721004.1,721004.1,5
721006.1,extremity,"Other named arteries, upper extremity, [e.g. radial, ulnar], laceration; perforation; puncture, minor; superficial; incomplete circumferential involvement; blood loss <=20% by volume",721006.1,721006.1,5
721008.3,extremity,"Other named arteries, upper extremity, [e.g. radial, ulnar], laceration; perforation; puncture, major; rupture; transection; segmental loss; blood loss >20% by volume",721008.3,721008.3,5
721099.1,extremity,"Other named arteries, upper extremity, injury NFS [e.g. radial, ulnar]",721099.1,721099.1,5
721202.1,extremity,"Other named veins, upper extremity, [e.g. cephalic, basilic], laceration; perforation; puncture NFS",721202.1,721202.1,5
721204.1,extremity,"Other named veins, upper extremity, [e.g. cephalic, basilic], laceration; perforation; puncture, minor; superficial; incomplete circumferential involvement",721204.1,721204.1,5
721206.3,extremity,"Other named veins, upper extremity, [e.g. cephalic, basilic], laceration; perforation; puncture, major; rupture; transection; segmental loss; blood loss >20% by volume",721206.3,721206.3,5
721299.1,extremity,"Other named veins, upper extremity, injury NFS [e.g. cephalic, basilic]",721299.1,721299.1,5
